player_name,team_id,old_start_prob,new_start_prob,conditional_start_prob,availability_prob,availability_risk,appearance_prob,round_specific_rotation_risk,start_signal_context_note,old_start_prob_source,new_start_prob_source
Ngal'ayel Mukau,COD,0.5581,0.5581,0.6398,0.6351,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Charles Pickel,COD,0.1538,0.1538,0.164,0.8219,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Meschack Elia,COD,0.5631,0.5631,0.6278,0.7057,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Edo Kayembe,COD,0.3458,0.3458,0.3759,0.7714,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Danley Jean Jacques,HAI,0.9122,0.9122,0.97,0.8298,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Leverton Pierre,HAI,0.6281,0.6281,0.6764,0.796,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Carl Sainte,HAI,0.0715,0.0715,0.0759,0.8339,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Duckens Nazon,HAI,0.644,0.644,0.679,0.8527,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Derrick Etienne Jr.,HAI,0.114,0.114,0.1326,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Yoane Wissa,COD,0.8342,0.8342,0.97,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Simon Banza,COD,0.062,0.062,0.0721,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Cedric Bakambu,COD,0.8161,0.8161,0.9326,0.6429,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Fiston Mayele,COD,0.0451,0.0451,0.05,0.7182,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Lenny Joseph,HAI,0.0456,0.0456,0.05,0.75,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Wilson Isidor,HAI,0.6294,0.6294,0.6695,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Don Deedson Louicius,HAI,0.3745,0.3745,0.4014,0.8084,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ruben Providence,HAI,0.6173,0.6173,0.6333,0.9275,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Frantzdy Pierrot,HAI,0.4546,0.4546,0.4796,0.8514,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Josue Casimir,HAI,0.8939,0.8939,0.97,0.7757,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Yassin Fortune,HAI,0.302,0.302,0.3476,0.625,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jürgen Locadia,CUW,0.5505,0.5505,0.6401,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ar'jany Martha,CUW,0.0484,0.0484,0.05,0.9086,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Sontje Hansen,CUW,0.377,0.377,0.393,0.8832,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Brandley Kuwas,CUW,0.5338,0.5338,0.6106,0.6408,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Gervane Kastaneer,CUW,0.0896,0.0896,0.0986,0.7399,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jeremy Antonisse,CUW,0.3147,0.3147,0.3509,0.7052,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jearl Margaritha,CUW,0.1755,0.1755,0.1788,0.9469,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Kenji Gorre,CUW,0.4278,0.4278,0.4529,0.8418,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jørgen Strand Larsen,NOR,0.5147,0.5147,0.5595,0.7712,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Erling Haaland,NOR,0.9058,0.9058,0.97,0.8108,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Gilson Benchimol Tavares,CPV,0.063,0.063,0.0732,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Alexander Sørloth,NOR,0.8805,0.8805,0.9352,0.8331,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Garry Mendes Rodrigues,CPV,0.3371,0.3371,0.3739,0.7186,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ibrahim Sabra,JOR,0.2608,0.2608,0.2993,0.6326,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Dailon Livramento,CPV,0.3874,0.3874,0.3999,0.9104,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jovane Cabral,CPV,0.5853,0.5853,0.6752,0.6196,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Nuno da Costa,CPV,0.2764,0.2764,0.3215,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Helio Varela,CPV,0.2659,0.2659,0.2992,0.6819,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Willy Semedo,CPV,0.3479,0.3479,0.3807,0.7538,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Baha'a Faisal,JOR,0.5573,0.5573,0.648,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Igor Sergeev,UZB,0.0835,0.0835,0.0918,0.7422,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Aribim Pepple,CAN,0.0464,0.0464,0.05,0.7934,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Eldor Shomurodov,UZB,0.9208,0.9208,0.97,0.8551,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Findlay Curtis,SCO,0.047,0.047,0.05,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Cyle Christopher Larin,CAN,0.6238,0.6238,0.6599,0.8438,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Tani Oluwaseyi,CAN,0.3513,0.3513,0.3619,0.9161,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jonathan David,CAN,0.9198,0.9198,0.9684,0.8569,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Che Adams,SCO,0.4123,0.4123,0.4428,0.8037,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jacen Russell-Rowe,CAN,0.2257,0.2257,0.2624,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Daniel Jebbison,CAN,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
George Hirst,SCO,0.5568,0.5568,0.5732,0.9183,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Lyndon Dykes,SCO,0.3801,0.3801,0.391,0.9198,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ross Stewart,SCO,0.0386,0.0386,0.05,0.35,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Lawrence Shankland,SCO,0.2632,0.2632,0.306,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mohammed Muntari,QAT,0.0593,0.0593,0.0671,0.6674,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Edmilson Junior,QAT,0.6102,0.6102,0.6702,0.744,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Akram Afif,QAT,0.9084,0.9084,0.9692,0.8207,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Almoez Ali,QAT,0.4561,0.4561,0.4786,0.8656,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Abdullah Al-Hamdan,KSA,0.2763,0.2763,0.3128,0.6662,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Firas Al-Buraikan,KSA,0.6639,0.6639,0.6997,0.8536,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Hazem Mastouri,TUN,0.4069,0.4069,0.45,0.7265,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Firas Chaouat,TUN,0.2912,0.2912,0.3386,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Rayan Elloumi,TUN,0.3107,0.3107,0.3305,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Krepin Diatta,SEN,0.8595,0.8595,0.97,0.6746,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Pape Cherif Ndiaye,SEN,0.238,0.238,0.2554,0.8054,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Assane Diao Diaoune,SEN,0.3025,0.3025,0.3439,0.6561,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Sadio Mane,SEN,0.8924,0.8924,0.97,0.7715,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Abde Ezzalzouli,MAR,0.5823,0.5823,0.6495,0.7045,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Amine Adli,MAR,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Nicolas Jackson,SEN,0.6014,0.6014,0.647,0.7989,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Bamba Dieng,SEN,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Chemsdine Talbi,MAR,0.2297,0.2297,0.2566,0.7005,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ayoub El Kaabi,MAR,0.3446,0.3446,0.3951,0.635,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Youssef En-Nesyri,MAR,0.1118,0.1118,0.1255,0.6874,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Brahim Diaz,MAR,0.4146,0.4146,0.4801,0.61,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Aqtay Abdallah,EGY,0.0456,0.0456,0.05,0.75,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Hamza Abdelkarim,EGY,0.0456,0.0456,0.05,0.75,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Omar Marmoush,EGY,0.8572,0.8572,0.9469,0.7294,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mohamed Salah,EGY,0.8587,0.8587,0.97,0.6722,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Cecilio Waterman,PAN,0.3173,0.3173,0.369,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ismael Diaz,PAN,0.5482,0.5482,0.6319,0.6212,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jose Fajardo,PAN,0.3516,0.3516,0.3951,0.6856,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Kadir Barria,PAN,0.3598,0.3598,0.3752,0.8829,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ali Yousif,IRQ,0.2464,0.2464,0.2865,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Aymen Hussein,IRQ,0.3986,0.3986,0.4262,0.8149,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mohanad Ali,IRQ,0.342,0.342,0.3608,0.8517,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ali Al-Hamadi,IRQ,0.5308,0.5308,0.6172,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Matias Fernandez-Pardo,BEL,0.0456,0.0456,0.05,0.75,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Alexis Saelemaekers,BEL,0.5078,0.5078,0.571,0.6841,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Charles De Ketelaere,BEL,0.5463,0.5463,0.5842,0.8146,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Romelu Lukaku,BEL,0.6346,0.6346,0.6907,0.7681,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Leandro Trossard,BEL,0.5867,0.5867,0.64,0.7623,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jeremy Doku,BEL,0.6507,0.6507,0.685,0.8568,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Dodi Lukebakio,BEL,0.278,0.278,0.3013,0.7797,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mohammad Mohebi,IRN,0.8301,0.8301,0.9433,0.6569,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ali Alipour,IRN,0.0467,0.0467,0.0543,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Amirhossein Hosseinzadeh,IRN,0.539,0.539,0.6112,0.6626,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mehdi Taremi,IRN,0.9306,0.9306,0.9579,0.9186,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Alireza Jahanbakhsh,IRN,0.1505,0.1505,0.1635,0.7713,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Enner Valencia,ECU,0.883,0.883,0.9587,0.7743,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jeremy Arevalo,ECU,0.0476,0.0476,0.05,0.8611,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Kevin Rodriguez,ECU,0.0681,0.0681,0.0711,0.8797,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Anthony Valencia,ECU,0.3076,0.3076,0.3259,0.8397,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Edin Dzeko,BIH,0.676,0.676,0.7078,0.8716,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ermedin Demirovic,BIH,0.6712,0.6712,0.706,0.8591,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Haris Tabakovic,BIH,0.2615,0.2615,0.2933,0.6897,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Shahriar Moghanlou,IRN,0.2657,0.2657,0.3076,0.6108,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jovo Lukic,BIH,0.7493,0.7493,0.97,0.35,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Samed Bazdar,BIH,0.3142,0.3142,0.3227,0.9242,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jordy Caicedo,ECU,0.2489,0.2489,0.2894,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
John Mercado,ECU,0.0462,0.0462,0.05,0.7804,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Janner Corozo,ECU,0.2545,0.2545,0.2959,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Luis Diaz,COL,0.9324,0.9324,0.97,0.8893,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Juan 'Cucho' Hernandez,COL,0.5405,0.5405,0.6285,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Luis Suarez Charris,COL,0.5148,0.5148,0.5986,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Christian Pulisic,USA,0.827,0.827,0.9588,0.6073,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Patrick Agyemang,USA,0.1535,0.1535,0.1625,0.8418,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jhon Cordoba,COL,0.1309,0.1309,0.1434,0.7514,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Timothy Weah,USA,0.6148,0.6148,0.7149,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Darwin Nunez,URU,0.3943,0.3943,0.4447,0.6761,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Folarin Balogun,USA,0.395,0.395,0.4274,0.7834,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ricardo Pepi,USA,0.2917,0.2917,0.3353,0.6285,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Federico Vinas,URU,0.5403,0.5403,0.5957,0.734,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Facundo Torres,URU,0.0433,0.0433,0.05,0.6145,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Agustin Alvarez,URU,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Facundo Pellistri,URU,0.4338,0.4338,0.4609,0.8321,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Bongokuhle Hlongwane,RSA,0.5585,0.5585,0.6494,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Relebohile Mofokeng,RSA,0.2691,0.2691,0.2995,0.71,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Thapelo Maseko,RSA,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Brian Rodriguez,URU,0.0971,0.0971,0.1075,0.7237,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Rodrigo Aguirre,URU,0.6034,0.6034,0.6661,0.7311,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Evidence Makgopa,RSA,0.0875,0.0875,0.1017,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mohau Nkota,RSA,0.1189,0.1189,0.1313,0.732,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Tshepang Moremi,RSA,0.7896,0.7896,0.8836,0.6962,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Oswin Appollis,RSA,0.4007,0.4007,0.4257,0.8323,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Thapelo Morena,RSA,0.5424,0.5424,0.6307,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Julio Enciso,PAR,0.6375,0.6375,0.6992,0.7482,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Lyle Foster,RSA,0.8284,0.8284,0.9632,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Antonio Sanabria,PAR,0.5404,0.5404,0.6185,0.6395,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Alex Arce,PAR,0.078,0.078,0.0825,0.844,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ronaldo Martinez,PAR,0.3644,0.3644,0.3833,0.8588,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Gabriel Avalos,PAR,0.301,0.301,0.35,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Angel Romero,PAR,0.2882,0.2882,0.3285,0.6489,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Kosta Barbarouses,NZL,0.3408,0.3408,0.3799,0.706,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jesse Randall,NZL,0.4624,0.4624,0.5349,0.6127,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Chris Wood,NZL,0.6261,0.6261,0.689,0.7394,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ben Waine,NZL,0.3219,0.3219,0.3401,0.8473,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Alexis Vega,MEX,0.5492,0.5492,0.6134,0.701,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Julian Quinones,MEX,0.5348,0.5348,0.6023,0.6801,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Armando Gonzalez,MEX,0.3162,0.3162,0.3259,0.9149,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Guillermo Martínez,MEX,0.2456,0.2456,0.2856,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
German Berterame,MEX,0.0704,0.0704,0.0819,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Raul Jimenez,MEX,0.7885,0.7885,0.9134,0.6095,medium_risk,,,Manual context review: currently available and selected as a likely starter. Previous high-risk availability flag appears stale; retain medium caution.,transfermarkt_availability_split_2026_06_05+context_override,transfermarkt_availability_split_2026_06_06+context_override
Heung-Min Son,KOR,0.6517,0.6517,0.7008,0.8,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Gue-sung Cho,KOR,0.352,0.352,0.3799,0.7903,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Yuito Suzuki,JPN,0.2981,0.2981,0.3466,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Hyeon-Gyu Oh,KOR,0.2688,0.2688,0.2986,0.7149,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Koki Ogawa,JPN,0.0812,0.0812,0.0944,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ayase Ueda,JPN,0.5688,0.5688,0.6451,0.6621,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Daizen Maeda,JPN,0.2697,0.2697,0.3108,0.622,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Keisuke Goto,JPN,0.2845,0.2845,0.299,0.8611,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Prince Adu,GHA,0.8702,0.8702,0.9514,0.7561,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Kento Shiogai,JPN,0.047,0.047,0.05,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Iñaki Williams,GHA,0.3364,0.3364,0.3899,0.6081,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Daniel Nana Agyei,GHA,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jordan Ayew,GHA,0.8638,0.8638,0.9467,0.7499,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Christopher Bonsu Baah,GHA,0.0526,0.0526,0.0557,0.8442,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Brandon Thomas-Asante,GHA,0.2254,0.2254,0.2621,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Kamaldeen Sulemana,GHA,0.3121,0.3121,0.3594,0.6244,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Issahaku Abdul Fatawu,GHA,0.5339,0.5339,0.6071,0.6556,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Antoine Semenyo,GHA,0.6286,0.6286,0.6942,0.7299,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Noni Madueke,ENG,0.38,0.38,0.45,0.97,medium_risk,0.72,high,Manual context review: recent national-team usage indicates rotation/substitute role rather than expected first-choice starter.,transfermarkt_availability_split_2026_06_05+context_override,transfermarkt_availability_split_2026_06_06+context_override
Bukayo Saka,ENG,0.6461,0.6461,0.6926,0.8082,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
